nombre_entidad,municipio_entidad,codigo_municipio_ent,codigo_departamento_ent,orden_entidad,departamento_entidad,latitud,longitud,oferentes_prom,ind_prom_oferentes,perc_contr_cerrada_num,perc_contr_cerrada_val,HHI_cant,HHI_val,ID_cant,ID_val,ofertas_prom,ind_prom_ofertas,ganadoras,IC4K_cant,IC4K_val,perc_tiempo_adiciones,perc_valor_adiciones,ind_valor_adiciones,ind_riesgo_corrupcion
BOGOTÁ DC  IED ANTONIO NARIÑO,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,33.33333333333333,33.50813096118796,0,33.50812961361432,NA,NA,0,100,100,0,0,0,42.44013311768375
CALDAS  ALC. VITERBO,Viterbo,17877,17,TDM5,Caldas,5.062664236,-75.87060986,NA,NA,100,100,12.5,18.642568375697973,0,18.64256694576559,NA,NA,0,50,72.23003374578177,0,0,0,32.124782011043614
CASANARE  ALC. RECETOR,Recetor,85279,85,TDM6,Casanare,5.230043608,-72.7452564,NA,NA,100,100,25,37.23998670797018,0,37.239986088990875,NA,NA,0,100,100,25,9.08395373528087,4.5093002235703326,45.53029460607467
BOYACÁ  CONCEJO OICATA,Oicatá,15500,15,Nacional Descentralizado,Boyacá,5.595234239,-73.30840398,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOLÍVAR  ALC. CICUCO,Cicuco,13188,13,TDM5,Bolívar,9.226225418333334,-74.709247745,NA,NA,100,100,10.743801652892564,29.307375105693872,1.8181818181818181,29.307374952217057,NA,NA,9.090909090909093,45.45454545454546,85.00214957264491,0,0,0,34.674269335897066
SUCRE  ALC. MORROA,Morroa,70473,70,TDM6,Sucre,9.37004482575,-75.33361689333333,NA,NA,100,100,18.36734693877551,22.36695252938857,4.761904761904762,22.366951922561885,NA,NA,14.28571428571429,71.42857142857142,78.59321774021043,28.57142857142857,14.966161371548248,7.429244664314172,41.88823111744145
ALCALDIA MPAL. DE VALLEDUPAR - SECRETARIA GENERAL 2021*,No definido,0,NA,Territorial,No definido,NA,NA,11.714285714285714,98.59709153122327,0,0,22.448979591836732,75.18680534819724,9.523809523809524,75.1868053361635,1.1428571428571428,98.55334538878843,28.57142857142857,85.71428571428571,98.54507740976747,NA,0,0,43.095068589944745
ANTIOQUIA  ALC. SANTA ROSA DE OSOS,Santa Rosa de Osos,5686,5,TDM6,Antioquia,6.621650417666666,-75.40470466,NA,NA,70,79.50093074731795,18,19.022479998491416,8.88888888888889,19.02247903117884,NA,NA,40,80,79.50093074731794,40,7.311679499934834,3.6295383006716,40.5322225620566
CHOCÓ  ALC. SAN JOSÉ DEL PALMAR,San José del Palmar,27660,27,TDM2,Chocó,4.907580738333333,-76.27900669333333,NA,NA,92.85714285714286,99.03561456137146,8.163265306122447,10.17163368612075,1.098901098901099,10.171633339604076,NA,NA,7.14285714285714,35.71428571428571,51.6841159353314,0,0,0,27.806165118375716
BOLÍVAR  ALC. MONTECRISTO,Montecristo,13458,13,TDM2,Bolívar,8.2098135688,-74.531208517,NA,NA,100,100,18.36734693877551,25.093044730336633,4.761904761904762,25.093044592262675,NA,NA,14.28571428571429,71.42857142857142,95.70351520215176,0,0,0,39.0581906679504
ANTIOQUIA  ASN. DE S CORPORACIÓN AGENCIA PARA EL DESARROLLO DE LOS S DE LA SUBREGIÓN DE BOSQUES CORPOBOSQUES  RIONEGRO,Rionegro,5615,5,TDD,Antioquia,6.138756342793103,-75.41618859137931,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,100,47.61904761904761,23.638229380319324,71.40715962492087
TOLIMA  ESE HOSP. SAN ROQUE  ALVARADO,Ambalema,73030,73,TDD,Tolima,4.8139412334000005,-74.806099552,NA,NA,100,100,33.33333333333333,53.41220850480109,0,53.4122063479588,NA,NA,0,100,100,0,0,0,44.24959471255767
BOGOTÁ DC  IED FERNANDO MAZUERA,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
ANTIOQUIA  ALC. SANTO DOMINGO,Santo Domingo,5690,5,TDM6,Antioquia,6.5283614654,-75.170444738,NA,NA,100,100,62.5,68.79747193907168,50,68.7974717721937,NA,NA,50,100,100,25,0,0,59.663406539915606
CUNDINAMARCA  ALC. SOPÓ,Sopó,25758,25,TDM6,Cundinamarca,4.904954183,-73.95968247166667,NA,NA,75,67.34530557984002,12.5,18.812357561942065,6.666666666666667,18.812357517568127,NA,NA,31.25,56.25,77.9981534002562,12.5,6.87610802389648,3.413319392967104,33.510173693233504
DEPARTAMENTO DE POLICIA VICHADA - DEPARTAMENTO DE POLICIA VICHADA,No definido,0,NA,Nacional,No definido,NA,NA,10,98.80239520958084,0,0,100,100,NA,NA,3,96.20253164556962,0,NA,NA,NA,0,0,43.88943631723894
META  I.E. COLEGIO JUAN PABLO II,Villavicencio,50001,50,TDC,Meta,4.097347387727273,-73.5856078809091,NA,NA,100,100,55.55555555555555,76.95874754005393,33.33333333333333,76.9587468281471,NA,NA,33.333333333333336,100,100,0,0,0,54.47099725111601
CÓRDOBA  ALC. CIENAGA DE ORO,Ciénaga de Oro,23189,23,TDM6,Córdoba,8.852828540428572,-75.61398702380953,NA,NA,58.82352941176471,45.309038656846205,7.266435986159169,23.219589258318678,1.4705882352941175,23.219589203893587,NA,NA,11.764705882352944,35.29411764705882,87.8519557509138,35.294117647058826,5.60723683412759,2.7834481599725542,28.60770576998795
ANTIOQUIA  IE ESCUELA NORMAL SUPERIOR DE MEDELLÍN,Medellín,5001,5,TDD,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
QUINDÍO  CORPORACIÓN DE CULTURA Y TURISMO DE ARMENIA,Armenia,63001,63,TDD,Quindío,4.484716031272727,-75.73460831545455,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CUNDINAMARCA  FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA  FONDECUN,Bogotá D.C.,11001,11,TDD,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,18.36734693877551,41.04152780648597,4.761904761904762,41.041527781722905,NA,NA,14.28571428571429,71.42857142857142,96.98109214657927,42.857142857142854,0,0,44.52030002047037
ANTIOQUIA  ESP EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS  DE PEQUE,Peque,5543,5,TDD,Antioquia,7.007739559,-75.8970715375,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ANTIOQUIA  I.E. EDUARDO SANTOS  MEDELLÍN,Medellín,5001,5,TDD,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
TOLIMA  ALC. IBAGUÉ,Ibagué,73001,73,TDM2,Tolima,4.431118867714286,-75.21511934171428,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,100,0.005904715641827508,0.00293111747810864,62.50110447913999
CÓRDOBA  I.E. LETICIA  MONTERÍA,Montería,23001,23,TDD,Córdoba,8.616615112442624,-75.9446825595082,NA,NA,100,100,26.530612244897956,55.120223356794725,14.285714285714285,55.12022241719342,NA,NA,28.57142857142857,85.71428571428571,97.23435949692056,0,0,0,46.13242033364016
ANTIOQUIA  I.E. ARZOBISPO TULIO BOTERO SALAZAR  MEDELLÍN,Medellín,5001,5,TDD,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,80,25.721675980236586,20,57.092232915635506,0,57.09223221562269,NA,NA,0,80,96.69797321955132,20,0,0,34.50108019231122
CALDAS  INST. DE VALORIZACIÓN DE MANIZALES,Manizales,17001,17,TDM2,Caldas,5.072044001681818,-75.55864115181818,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD CARCELARIA DE BOLIVAR CAUCA - CONTRATOS MINIMA CUANTIA,Bolívar,19100,19,Nacional,Cauca,1.8721178715,-76.96098405833334,40,95.20958083832335,0,0,33.33333333333333,68.51728198896957,0,68.51727997317239,3.6666666666666665,95.35864978902954,0,100,100,NA,0,0,41.03490382913798
Gobernacion Norte de Santander - Secretaría de Hacienda,Cúcuta,54001,54,Territorial,Norte de Santander,8.139360181628572,-72.46456641771428,9,98.92215568862277,0,0,100,100,NA,NA,2,97.46835443037975,0,NA,NA,NA,0,0,44.0433900132225
TOLIMA  ALC. COELLO,Coello,73200,73,TDM6,Tolima,4.33813672025,-74.91387119125,NA,NA,66.66666666666666,72.91375974783826,16.666666666666664,26.14647920591618,0,26.146478715017874,NA,NA,0,66.66666666666666,90.19579587218945,16.666666666666664,11.243784055558043,5.581446078769221,33.88617560244889
PUTUMAYO  ESE HOSP. LOCAL DE PUERTO ASÍS,Puerto Asís,86568,86,TDM6,Putumayo,0.47637289881818184,-76.54012877636363,NA,NA,100,100,15.625,41.00450284846889,3.571428571428571,41.00450267156249,NA,NA,12.5,62.5,91.18399144787197,0,0,0,38.762265715251765
TOLIMA  HOSP. ISMAEL PERDOMO  VILLAHERMOSA,Villahermosa,73870,73,TDD,Tolima,5.030452282,-75.1177291,NA,NA,100,100,11.111111111111109,12.978440505428338,5.88235294117647,12.978439082204183,NA,NA,38.888888888888886,55.55555555555556,59.43344199492476,0,0,0,34.89543554518956
CAQUETÁ  ALC. FLORENCIA,Florencia,18001,18,TDM6,Caquetá,1.6759983439090909,-75.54067328181819,NA,NA,100,100,33.33333333333333,40.74074074074074,0,40.74073854595328,NA,NA,0,100,100,0,0,0,43.0976430976431
BOYACÁEMPRESA SOCIAL DEL ESTADO CENTRO DE SALUDJENESANO,Jenesano,15367,15,TDC,Boyacá,5.385812845,-73.36373756,NA,NA,100,100,33.33333333333333,35.69565708621285,0,35.69565237824128,NA,NA,0,100,100,0,0,0,42.63899912904965
TOLIMA  ESE HOSP. SANTO DOMINGO  CASABIANCA,Casabianca,73152,73,TDD,Tolima,5.091443527,-75.087972995,NA,NA,100,100,33.33333333333333,36,0,35.999991121591336,NA,NA,0,100,100,0,0,0,42.666666666666664
CUNDINAMARCA  ALC. CARMEN DE CARUPA,Carmen de Carupa,25154,25,TDM6,Cundinamarca,5.349115758,-73.90157376,NA,NA,62.5,77.40978734955766,25,73.1106509178023,14.285714285714285,73.11065074584951,NA,NA,37.5,87.5,98.081551334329,37.5,16.132124000310583,8.008031797733018,48.82071451685881
HUILA  I.E. OBANDO  SAN AGUSTÍN,San Agustín,41668,41,TDD,Huila,1.8902438042222223,-76.31304520666667,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
TOLIMA  I.E. LA PRIMAVERA  PLANADAS,Planadas,73555,73,TDD,Tolima,3.1797086825000003,-75.67183625625,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ANTIOQUIA  CONCEJO ITAGÜÍ,Itagui,5360,5,TDM2,Antioquia,6.186172351285714,-75.61303157571429,NA,NA,100,100,50,52,33.33333333333333,51.99999781818172,NA,NA,50,100,100,50,25,12.410070424667646,61.15849125072736
CALDAS  I.E. MANZANARES,Manzanares,17433,17,TDD,Caldas,5.2344621342,-75.116539458,NA,NA,100,100,50,76.94371232920994,0,76.94370979569089,NA,NA,0,100,100,0,0,0,47.90397384810999
TOLIMA  C.D.C. DE IBAGUÉ,Ibagué,73001,73,TDC,Tolima,4.431118867714286,-75.21511934171428,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
VALLE DEL CAUCA   INST. MPAL. DEL DEPORTE Y LA RECREACION  DE TORO,Toro,76823,76,TDM6,Valle del Cauca,4.6405398865,-76.071100815,NA,NA,100,100,12.471655328798185,12.74974174115629,8.095238095238095,12.749740208023649,NA,NA,57.14285714285714,57.14285714285714,57.651154303990424,0,0,0,36.84122761408157
MAGDALENA  HOSP. SAN CRISTOBAL DE CIÉNAGA,Ciénaga,47189,47,TDM2,Magdalena,10.929009546666666,-74.13831838222222,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CESAR  CONCEJO SAN ALBERTO,San Alberto,20710,20,TDM1,Cesar,7.7534939466,-73.441341488,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
TOLIMA  EMPRESA DE SERVICIOS PÚBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO  DE PURIFICACIÓN  PURIFICA ESP,Purificación,73585,73,TDD,Tolima,3.859155355111111,-74.90212774888889,NA,NA,100,100,27.777777777777775,26.29904809407071,13.333333333333334,26.299044896632306,NA,NA,33.333333333333336,100,100,0,0,0,45.52213568531956
NORTE DE SANTANDER  ALC. LA PLAYA,La Playa,54398,54,TDM6,Norte de Santander,8.241804565999999,-73.16243211333334,NA,NA,100,100,9.72222222222222,21.582736367115018,1.5151515151515151,21.582735982603882,NA,NA,8.333333333333337,41.666666666666664,77.24716991009186,0,0,0,32.7333890922346
SUCRE  I.E. LAS PEÑAS  COROZAL,Corozal,70215,70,TDD,Sucre,9.2352908329375,-75.287238486875,NA,NA,100,100,50,53.32269690889345,0,53.3226845358476,NA,NA,0,100,100,0,0,0,45.756608809899404
ATLÁNTICO  I.E. DISTRITAL EL PUEBLO  BARRANQUILLA,Barranquilla,8001,8,TDD,Atlántico,10.97592682,-74.79525905,NA,NA,100,100,50,59.354389782123455,0,59.354387219356454,NA,NA,0,100,100,0,0,0,46.304944525647585
NORTE DE SANTANDER  ALC. ARBOLEDAS,Arboledas,54051,54,TDM6,Norte de Santander,7.6487323756666665,-72.79693039,NA,NA,50,31.613344807486506,15.625,18.710072991637865,3.571428571428571,18.71007189378819,NA,NA,12.5,62.5,76.28999139438511,0,0,0,24.619076160448913
ANTIOQUIA  I.E. JUAN XXIII  MEDELLÍN,Medellín,5001,5,TDD,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CALDAS  ALC. MANIZALES,Manizales,17001,17,TDM1,Caldas,5.072044001681818,-75.55864115181818,NA,NA,100,100,16.666666666666664,55.30741662739437,0,55.30741661886154,NA,NA,0,66.66666666666666,99.8109862508495,16.666666666666664,24.69135802222222,12.25685967745841,44.73332914344768
BOGOTÁ DC  ALC. LOCAL DE TEUSAQUILLO,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,50,50,0,49.9999998164175,NA,NA,0,100,100,0,0,0,45.45454545454545
BOGOTÁ DC  ALC. LOCAL DE TUNJUELITO,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,50,86.04596807658234,0,86.04596807281139,NA,NA,0,100,100,50,0,0,53.27690618878021
CALDAS  ASN. CABLE AÉREO MANIZALES,Manizales,17001,17,TDM1,Caldas,5.072044001681818,-75.55864115181818,NA,NA,10,1.35606385032337,12,15.202867486143735,2.2222222222222223,15.202866349314,NA,NA,9.999999999999998,50,71.32692476639536,10,4.88130859764612,2.4230953384529608,17.219316569198526
RISARALDA  GOBERNACIÓN,Pereira,66001,66,TDC,Risaralda,4.785936267710526,-75.73000657960526,NA,NA,100,100,28,75.80725740021535,10,75.80725739642449,NA,NA,19.999999999999996,100,100,0,15.867234946666667,7.876540125315238,50.686457497472475
"SECRETARÍA DISTRITAL DE CULTURA, RECREACIÓN Y DEPORTE - Subsecretaría Distrital de Cultura Ciudadana y Gestión del Conocimient",Bogotá D.C.,11001,11,Territorial,Bogotá D.C.,4.3168398514615385,-74.20605366615385,106,87.30538922155688,0,0,100,100,NA,NA,9,88.60759493670886,0,NA,NA,NA,0,0,41.768109350918415
ANTIOQUIA  ESE HOSP. HÉCTOR ABAD GÓMEZ  SAN JUAN DE URABÁ,San Juan de Urabá,5659,5,Nacional Descentralizado,Antioquia,8.716199673333334,-76.558290645,NA,NA,100,100,55.55555555555555,75.48026654766021,33.33333333333333,75.48026519844515,NA,NA,33.333333333333336,100,100,0,0,0,54.336589888171126
CALDAS  ALC. NEIRA,Neira,17486,17,TDM6,Caldas,5.1820855325,-75.59884864375,NA,NA,100,100,25,31.34771595772557,0,31.3477143537002,NA,NA,0,100,100,0,0,0,41.48615599615687
TOLIMA  ALC. CARMEN DE APICALÁ,Carmen de Apicala,73148,73,TDM6,Tolima,4.147912057,-74.71616942,NA,NA,100,100,33.33333333333333,44.150373833654896,0,44.15037346024533,NA,NA,0,100,100,33.33333333333333,16.666666666666664,8.273380283111763,48.705189768190905
ANTIOQUIA  EMPRESA DE SERVICIOS PÚBLICOS DE ANDES SA ESP,Andes,5034,5,TDD,Antioquia,5.65544762875,-75.89311107125,NA,NA,100,100,33.33333333333333,43.92576822011338,0,43.92576649626727,NA,NA,0,100,100,0,0,0,43.38719105031334
ANTIOQUIA  ALC. CARAMANTA,Caramanta,5145,5,TDM6,Antioquia,5.558226526,-75.61925712666667,NA,NA,100,100,22.222222222222218,40.72257391439505,6.666666666666667,40.722573669276315,NA,NA,16.666666666666664,83.33333333333333,97.93244447577572,16.666666666666664,5.829708833333333,2.893883887078949,44.812196969648966
ANTIOQUIA  EMPRESAS PÚBLICAS DE CARAMANTA SAS ESP,Caramanta,5145,5,TDC,Antioquia,5.558226526,-75.61925712666667,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOYACÁ  ALC. FIRAVITOBA,Firavitoba,15272,15,TDM6,Boyacá,5.66892216,-72.99336145,NA,NA,33.33333333333333,42.67566676156922,33.33333333333333,38.8274741817047,0,38.82747293857214,NA,NA,0,100,100,0,0,0,31.65180069181278
BOYACÁ  ALC. IZA,Iza,15362,15,TDM2,Boyacá,5.61169614,-72.98017623,NA,NA,100,100,22.448979591836732,39.263696846147376,9.523809523809524,39.26369611472387,NA,NA,28.57142857142857,85.71428571428571,95.29332728020792,14.285714285714285,5.938189520681612,2.9477340058672885,45.817015030907186
CUNDINAMARCA  ALC. JUNÍN,Junín,25372,25,TDM6,Cundinamarca,4.7602061802857145,-73.67474332857142,NA,NA,84.21052631578947,79.97606003377417,14.127423822714679,25.424209547337572,9.35672514619883,25.42420923377643,NA,NA,47.36842105263158,68.42105263157893,76.89573947428966,0,0,0,36.88910527493772
QUINDÍO  ALC. GÉNOVA,Génova,63302,63,TDM6,Quindío,4.207477888,-75.78981661,NA,NA,87.5,84.4559585492228,18.75,20.921367016564204,7.142857142857142,20.921364967894903,NA,NA,25,75,81.34715025906736,12.5,4.166666666666666,2.0683450707779407,38.07748588228692
HUILA  ALC. IQUIRA,Iquira,41357,41,TDM6,Huila,2.66703133975,-75.6748352425,NA,NA,100,100,28,38.34844183590718,10,38.34844099067595,NA,NA,19.999999999999996,100,100,40,9.76608187134503,4.847910551858472,50.087494023555514
NARIÑO  ALC. LEIVA,Leiva,52405,52,TDM6,Nariño,1.8583651059,-77.31646567599999,NA,NA,60,61.09138649220959,22,20.74988671862397,13.333333333333334,20.749885862796546,NA,NA,30.000000000000004,70,75.53914188311006,10,0,0,32.97397712975245
CALDAS  COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS,Pensilvania,17541,17,Nacional Centralizado,Caldas,5.396848148,-75.112875444,NA,NA,33.33333333333333,10.977648288346229,55.55555555555555,80.45487866216017,33.33333333333333,80.45487757852644,NA,NA,33.333333333333336,100,100,0,0,0,40.63528022782381
CAUCA  ALC. SANTA ROSA,Santa Rosa,19701,19,TDM6,Cauca,1.5864382016666667,-76.51838299333333,NA,NA,85.71428571428571,94.40587013367896,26.530612244897956,31.623653404197576,14.285714285714285,31.623653043342703,NA,NA,28.57142857142857,85.71428571428571,94.72251899403676,28.57142857142857,0,0,44.55816342126855
HUILA  EMPRESAS PÚBLICAS DE TIMANA SAESP  TIMANÁ,Timaná,41807,41,TDC,Huila,1.9581265801818182,-75.90429370636363,NA,NA,100,100,50,55.55555555555555,0,55.55554567901015,NA,NA,0,100,100,0,0,0,45.95959595959596
SENA REGIONAL META Grupo de Apoyo Administrativo Mixto - GRUPO DE CONTRATACION DESPACHO,Villavicencio,50001,50,Nacional,Meta,4.097347387727273,-73.5856078809091,4,99.52095808383234,0,0,100,100,NA,NA,1,98.73417721518987,0,NA,NA,NA,0,0,44.25057058878025
CALDAS  CENTRO DE RECEPCIÓN DE MENORES DE MANIZALES  MANIZALES,Manizales,17001,17,TDD,Caldas,5.072044001681818,-75.55864115181818,NA,NA,66.66666666666666,35.51688843398158,33.33333333333333,48.814546231701705,0,48.8145409926578,NA,NA,0,100,100,0,0,0,34.939221333243935
BOYACÁ  ESE GAMEZA  SALUDABLE,Gameza,15296,15,TDM6,Boyacá,5.802337805,-72.80552935,NA,NA,100,100,50,69.41818945599664,0,69.41818502384955,NA,NA,0,100,100,0,0,0,47.219835405090606
VALLE DEL CAUCA  ALC. BUGA,Guadalajara de Buga,76111,76,TDM3,Valle del Cauca,3.88919747,-76.26604867473684,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - CONTRATOS,Bogotá D.C.,11001,11,Nacional,Bogotá D.C.,4.3168398514615385,-74.20605366615385,17,97.96407185628743,0,0,100,100,NA,NA,7,91.13924050632912,0,NA,NA,NA,0,0,43.23370137362406
BOYACÁ  I.E.T. RAFAEL URIBE,Toca,15814,15,TDD,Boyacá,5.56646915,-73.18479034,NA,NA,100,100,50,50.323856583074594,0,50.32384975361127,NA,NA,0,100,100,0,0,0,45.48398696209769
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO OCAÑA - GESTIÓN CONTRACTUAL,Ocaña,54498,54,Nacional,Norte de Santander,8.264485594222222,-73.35230478,11,98.68263473053892,0,0,50,59.559248020885754,0,59.55924193581704,2.5,96.83544303797468,0,100,100,NA,0,0,42.089777149116614
ATLÁNTICO  ESE HOSP. NIÑO JESÚS DE BARRANQUILLA,Barranquilla,8001,8,TDD,Atlántico,10.97592682,-74.79525905,NA,NA,100,100,50,88.73240992486893,0,88.7324098983881,NA,NA,0,100,100,0,0,0,48.97567362953354
SUCRE  ESE HOSP. LOCAL DE SANTIAGO DE TOLÚ,Santiago de Tolú,70820,70,TDD,Sucre,9.536167883,-75.53702319166666,NA,NA,100,100,22.222222222222218,26.647769631901237,6.666666666666667,26.647767574335113,NA,NA,16.666666666666664,83.33333333333333,95.09116409537167,16.666666666666664,8.333333333333332,4.136690141555881,43.61495570524706
META I.E. NUEVA ESPERANZA  PUERTO CONCORDIA,Puerto Concordia,50450,50,TDC,Meta,2.7251826895,-72.71849503749999,NA,NA,100,100,50,50.00341237075474,0,50.00341088412513,NA,NA,0,100,100,0,0,0,45.45485567006861
ANTIOQUIA  TECNOLÓGICO DE ANTIOQUIA  MEDELLÍN,Medellín,5001,5,TDM1,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,100,100,33.33333333333333,33.38506063880942,0,33.3850590534001,NA,NA,0,100,100,100,44.91024466179298,22.293571961676204,57.62929187232836
TOLIMA  I.E.T. NUESTRA SEÑORA DE LOURDES  LÍBANO,Líbano,73411,73,TDD,Tolima,4.878521567,-75.04040764,NA,NA,100,100,28,33.861242494657645,10,33.861240690656004,NA,NA,19.999999999999996,100,100,20,2.167298716452742,1.0758531880988131,46.827672218109925
CESAR  FONDO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA  CHIRIGUANA,Chiriguaná,20178,20,TDD,Cesar,9.4165423109,-73.527755075,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
VALLE DEL CAUCA  HOSP. DEPTAL. SAN ANTONIO DE ROLDANILLO,Cali,76001,76,TDC,Valle del Cauca,3.406996142924528,-76.56139954018867,NA,NA,100,100,62.5,57.29130660180323,50,57.291306409662134,NA,NA,50,100,100,0,0,0,56.344664236527564
NORTE DE SANTANDER  ALC. RAGONVALIA,Ragonvalia,54599,54,TDM6,Norte de Santander,7.571953795000001,-72.50473602,NA,NA,91.66666666666666,86.73077084349092,12.499999999999998,35.75871203606189,4.545454545454546,35.7587111836295,NA,NA,25,58.33333333333333,83.62417891336904,0,0,0,36.19628330348876
NARIÑO  CABILDO INDÍGENA RESGUARDO DE MUELLAMUES,Guachucal,52317,52,TDD,Nariño,0.98395409875,-77.715396205,NA,NA,66.66666666666666,91.60292026892066,33.33333333333333,59.31085327403784,0,59.310853113664386,NA,NA,0,100,100,0,0,0,40.992161231178045
NARIÑO  ALC. PUPIALES,Pupiales,52585,52,TDM6,Nariño,0.8857886985,-77.62098169000001,NA,NA,75,80.02119089654639,37.5,58.30623963914571,16.666666666666664,58.30623929910747,NA,NA,25,100,100,0,0,0,44.77219065475989
VALLE DEL CAUCA  I.E. TERMARIT,Buenaventura,76109,76,TDD,Valle del Cauca,3.883085,-77.019447,NA,NA,100,100,100,100,100,100,NA,NA,66.66666666666667,100,100,0,0,0,69.6969696969697
QUINDÍO  ALC. MONTENEGRO,Montenegro,63470,63,TDM4,Quindío,4.5370486987,-75.80149097500001,NA,NA,100,100,8.444444444444446,12.123099228026213,1.9047619047619049,12.123098413300097,NA,NA,13.33333333333333,40,57.31808108805855,53.333333333333336,23.22121967314971,11.52707885961863,38.29139562406601
BOGOTÁ DC  IED SAN JOSE  KENEDDY,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
